ticker,tradeDate,stockPrice,confidence,exErnIv30d,ieeEarnEffect,iv10d,iv30d,iv90d,mwAdj30,dlt5Iv10d,dlt5Iv30d,exErnDlt25Iv30d,exErnDlt75Iv30d,dlt95Iv10d,dlt95Iv30d,rr25,callskew,call_wing_30,call_wing_10,put_wing_10,call_kink,rr25_pct252,callskew_pct252,call_wing_10_pct252,put_wing_10_pct252,call_kink_pct252,iv10d_pct252,return_5d_pct,drawdown_20d_pct,sma50,sma200,extension_50d_pct,sma50_rising,above_200d,above_50d,return_63d_pct,relative_return_63d_pct,tradeDate_core,priorCls,mktCap,mktWidthVol,stkVolu,avgOptVolu20d,sector,nextErn,bestEtf,sectorName,ivPctile1m,ivPctile1y,confidence_core,wksNextErn,oi,ivRank1y,ivPct1y,ivRank1m,ivPct1m,dollar_stock_volume,broad_universe,liquid_final,rs63_cross_section_pct,buy_surface_tier,buy_technical_good,buy_first_standard,buy_first_puke,sell_archetype,earnings_near_front_expiry,sell_first_actionable,buy_score,sell_score,universe_size,liquid_universe_size,putskew_pct252,putskew,scenario,ranking_score,chain_confirmed,failure_reason,option_side,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,contract_wing_iv_points,event_inside_expiry,long_otm_pct,selection_distance,source_dataset,earnings_basis,replay_status,leg1_otm_pct,leg1_orats_call_coordinate_delta,leg1_option_delta,leg2_otm_pct,leg2_orats_call_coordinate_delta,leg2_option_delta
AAL,2026-08-14,14.8,0.825373,41.4183,1.0,38.5429,41.4183,47.6609,0.0347838,44.3918,46.1285,42.4977,42.444199999999995,46.5998,44.8679,-0.0535000000000067,1.0793999999999997,4.7102,5.848899999999993,8.056899999999999,-1.736700000000006,1.1904761904761905,92.46031746031746,65.47619047619048,28.571428571428573,31.349206349206348,6.746031746031746,-7.615480649188511,-11.377245508982025,15.728,13.89,-5.900305188199384,True,True,False,16.903633491311233,15.554401803799944,2026-08-14,15.06,9797155.0,3.47838,81508269,75739.95,Airlines,0000-00-00,XLI,Industrials,5,21,82.5373,9,2087850,22.83,22.22,0.0,4.76,1227514531.14,True,True,72.78688524590164,,True,False,False,,False,False,20.496031746031747,23.115079365079364,305,264,1.984126984126984,1.025899999999993,buy-first put-tail inventory,41.53507936507936,False,one leg lacks a two-sided put quote,put,2026-09-18,36.0,BTO,11.0,0.9751688319421691,0.02,0.03,16909.0,10.0,STO,8.0,0.0,0.03,34193.0,0.0,3.0,0.03,,,False,25.67567567567568,6.824324324324319,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,25.67567567567568,0.9751688319421691,-0.02483116805783092,45.94594594594595,0.9999658507517863,-3.414924821365517e-05
ABBV,2026-08-14,249.52,0.810894,22.4517,2.51029,22.0184,22.4517,26.5831,0.0291978,24.006,23.3846,22.5143,23.6853,25.1032,27.3204,1.1709999999999994,0.0626000000000033,0.9329,1.9876000000000005,3.0847999999999978,0.6214000000000013,5.555555555555555,93.25396825396824,87.6984126984127,16.26984126984127,51.98412698412698,18.650793650793652,1.5712773752340592,-6.040066275041422,244.4688,225.6487,2.066194131930122,True,True,True,18.19430628582255,16.84507459831126,2026-08-14,250.82,441341588.0,2.91978,5477267,16400.35,Major Pharmaceuticals,0000-00-00,XLV,Healthcare,5,31,81.0894,10,304908,33.76,29.76,0.0,4.76,1373808108.94,True,True,75.73770491803279,,True,False,False,,False,False,20.892857142857142,26.369047619047617,305,264,13.492063492063492,1.2336000000000027,buy-first put-tail inventory,27.430476190476192,False,spread debit outside 0.00-0.10; combined put quote widths exceed 0.10,put,2026-10-16,64.0,BTO,185.0,0.9814996782238163,0.14,0.25,430.0,0.0,STO,180.0,0.12,0.22,556.0,12.0,5.0,0.13,,,False,25.857646681628733,6.642353318371267,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,25.857646681628733,0.9814996782238163,-0.01850032177618366,27.861494068611737,0.9862532146391095,-0.013746785360890468
ABNB,2026-08-14,184.64,0.874992,29.1277,3.51175,28.1514,29.1277,32.7437,0.0349654,29.607899999999997,30.7981,28.3743,30.3043,31.5539,31.742700000000003,1.9299999999999995,-0.7533999999999992,1.6704000000000008,1.4564999999999984,3.4025000000000034,-1.1902000000000044,17.46031746031746,65.47619047619048,69.44444444444444,14.285714285714286,35.714285714285715,10.714285714285714,4.322278094807608,-0.9548331724063996,148.4062,134.73625,24.415287231935025,True,True,True,38.3693045563549,37.02007286884361,2026-08-14,185.13,109773143.0,3.49654,4940120,18207.85,Travel & Tourism Services,0000-00-00,XLY,C. Cyclical,14,19,87.4992,11,258342,19.49,18.65,2.84,14.29,914564415.6,True,True,90.81967213114754,,False,False,False,,False,False,13.472222222222223,23.730158730158728,305,264,9.92063492063492,1.1766000000000003,buy-first put-tail inventory,40.03380952380952,False,combined put quote widths exceed 0.10,put,2026-09-18,36.0,BTO,110.0,0.9988850900453944,0.01,0.11,675.0,3.0,STO,105.0,0.01,0.12,752.0,11.0,5.0,0.1,,,False,40.42461005199306,7.9246100519930565,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,40.42461005199306,0.9988850900453944,-0.001114909954605614,43.13258232235702,0.9988851169515742,-0.0011148830484257743
AFRM,2026-08-14,79.13,0.903778,51.9314,3.40481,58.9391,68.318,63.848400000000005,0.124224,59.3457,68.9247,51.857299999999995,52.2918,61.0958,70.5149,0.434500000000007,-0.0741000000000084,0.6067000000000036,0.4066000000000045,2.1567000000000007,-9.579,2.380952380952381,90.47619047619048,55.55555555555556,4.365079365079365,20.634920634920636,21.428571428571427,5.464480874316924,0.0,75.5524,66.31315,4.735256590128167,True,True,True,18.03400954653935,16.684777859028063,2026-08-14,78.32,26500523.0,12.42236,3256402,12556.4,Credit & Lending Services,0000-00-00,XLI,Industrials,14,6,90.3778,1,251384,14.93,5.95,33.82,14.29,255041404.64,True,True,74.75409836065575,,True,False,False,,True,False,20.714285714285715,-8.412698412698411,305,264,1.1904761904761905,0.3603999999999985,buy-first put-tail inventory,49.355714285714285,False,spread debit outside 0.00-0.10; combined put quote widths exceed 0.10,put,2026-09-18,36.0,BTO,50.0,0.9831491789019635,0.06,0.22,869.0,34.0,STO,45.0,0.03,0.22,183.0,0.0,5.0,0.19,,,True,36.812839630986986,4.312839630986986,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,36.812839630986986,0.9831491789019635,-0.016850821098036484,43.13155566788828,0.994146148565021,-0.005853851434978963
AMZN,2026-08-14,263.3,0.975604,26.6992,3.80178,24.0322,26.6992,32.5603,0.0102301,26.8085,29.355199999999996,26.9533,27.1028,28.195500000000003,32.5338,0.1494999999999962,0.2541000000000011,2.6559999999999953,2.7763000000000027,4.163300000000003,-2.546699999999994,7.142857142857143,87.3015873015873,75.0,3.1746031746031744,27.77777777777778,7.5396825396825395,-3.97520058351567,-7.662633701560573,248.2504,237.763,6.06226616351877,False,True,True,-1.7170586039566893,-3.066290291467977,2026-08-14,265.13,2831594499.0,1.02301,48243820,832937.05,E-commerce & Internet Retail,0000-00-00,XLY,C. Cyclical,5,21,97.5604,10,4943612,26.91,19.84,0.0,4.76,12790883996.6,True,True,33.77049180327869,,False,False,False,,False,False,11.349206349206348,23.88888888888889,305,264,4.365079365079365,0.4035999999999973,buy-first put-tail inventory,35.7884126984127,True,,put,2026-09-18,36.0,BTO,190.0,0.9998887939243901,0.09,0.11,15274.0,376.0,STO,185.0,0.08,0.1,6220.0,8.0,5.0,0.03,,,False,27.83896695784277,4.661033042157229,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,27.83896695784277,0.9998887939243901,-0.00011120607560988205,29.73794151158374,0.9999679614194397,-3.203858056033404e-05
ANF,2026-08-14,108.54,0.849989,48.1404,3.99999,60.6703,68.6207,56.923,0.12101,69.86149999999999,73.39489999999999,48.452,48.9362,84.1811,70.3514,0.4842000000000013,0.3115999999999985,4.774199999999993,9.191199999999997,23.510800000000003,-3.5334000000000003,11.904761904761903,70.23809523809524,74.60317460317461,96.42857142857144,35.714285714285715,84.92063492063492,-3.708303761532994,-8.234697328373342,95.0134,92.92470000000002,14.236518217430394,True,True,True,50.52003882956595,49.17080714205466,2026-08-14,108.82,4855920.0,12.10097,980210,2857.65,Apparel Retail Stores,0000-00-00,XLY,C. Cyclical,5,25,84.9989,1,43535,24.11,25.0,0.0,4.76,106666452.2,True,True,94.09836065573772,,True,False,False,,True,False,22.678571428571427,-5.753968253968253,305,264,7.142857142857143,0.7957999999999998,buy-first put-tail inventory,37.08047619047619,False,spread debit outside 0.00-0.10; combined put quote widths exceed 0.10,put,2026-09-18,36.0,BTO,70.0,0.9876248977193837,0.05,0.25,252.0,6.0,STO,65.0,0.05,0.25,178.0,5.0,5.0,0.2,,,True,35.50764695043303,3.0076469504330277,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,35.50764695043303,0.9876248977193837,-0.012375102280616335,40.11424359683067,0.9953446986900133,-0.0046553013099867036
APA,2026-08-14,40.47,0.90017,38.5475,4.0,38.1222,38.5475,40.2058,0.0541643,43.5776,41.471799999999995,38.8943,39.8926,41.6161,44.3209,0.9983000000000004,0.3468000000000018,2.9242999999999952,5.455399999999997,3.4939000000000036,2.105800000000002,25.396825396825395,59.523809523809526,44.44444444444444,10.317460317460318,48.41269841269841,7.936507936507937,8.121827411167516,-1.5088829398880566,35.5624,32.08650000000001,13.799968506062598,False,True,True,8.936742934051157,7.587511246539869,2026-08-14,40.0,14178726.0,5.41643,5567120,8141.3,Oil & Gas Exploration,0000-00-00,XLE,Energy,5,8,90.017,11,203909,6.79,7.54,0.0,4.76,222684800.0,True,True,59.34426229508196,,True,False,False,,False,False,24.563492063492063,21.865079365079364,305,264,20.238095238095237,1.3451000000000022,buy-first put-tail inventory,49.08301587301587,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,36.0,BTO,30.0,0.9891496462170469,0.01,0.08,1336.0,53.0,STO,25.0,0.0,0.05,1569.0,6.0,5.0,0.08,,,False,25.87101556708673,6.6289844329132706,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,25.87101556708673,0.9891496462170469,-0.01085035378295307,38.225846305905606,0.9998768262743263,-0.00012317372567371976
APO,2026-08-14,141.08,0.849885,32.5396,2.33767,32.1924,32.5396,34.6629,0.060497,35.8602,32.886900000000004,31.2978,34.496,33.6858,36.5118,3.1982000000000035,-1.2418000000000011,0.3473000000000041,3.6678,1.4934000000000012,2.9732999999999947,12.698412698412698,73.41269841269842,68.25396825396825,0.0,51.98412698412698,15.476190476190476,10.720452048344065,-1.9119794201487903,126.511,127.4789,11.515994656591122,False,True,True,3.91868002357103,2.569448336059743,2026-08-14,143.58,83313829.0,6.0497,4116522,5853.9,Investment Management,0000-00-00,XLF,Financials,5,25,84.9885,11,268293,24.01,25.4,0.0,4.76,591050228.7600001,True,True,48.85245901639344,,True,False,False,,False,False,22.599206349206348,24.424603174603178,305,264,10.714285714285714,1.956400000000002,buy-first put-tail inventory,36.30746031746031,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,64.0,BTO,80.0,0.9981037723434478,0.0,0.25,16.0,0.0,STO,75.0,0.0,1.2,4.0,0.0,5.0,0.25,,,False,43.294584632832446,10.794584632832446,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,43.294584632832446,0.9981037723434478,-0.001896227656552174,46.83867309328041,0.9999130616222363,-8.693837776374558e-05
APP,2026-08-14,318.19,0.982086,53.62329999999999,4.0,52.4807,53.62329999999999,64.1027,0.0435591,57.4134,56.718999999999994,53.918699999999994,53.8499,54.2676,56.44,-0.0687999999999959,0.2954000000000008,3.095700000000001,4.932700000000004,1.7869000000000028,0.6944000000000088,6.349206349206349,90.07936507936508,73.01587301587301,4.365079365079365,41.26984126984127,8.73015873015873,-8.754874971323702,-25.874761216978055,450.2166,507.8744500000001,-29.3251292822166,False,False,False,-34.474876441515654,-35.82410812902694,2026-08-14,312.67,106482449.0,4.35591,7338333,38899.15,Advertising & Marketing Services,0000-00-00,XLK,Technology,5,15,98.2086,11,381491,14.44,15.08,0.0,4.76,2294476579.11,True,True,2.9508196721311477,,False,False,False,,False,False,11.13095238095238,24.365079365079364,305,264,2.380952380952381,0.2266000000000048,buy-first put-tail inventory,48.81396825396826,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,36.0,BTO,195.0,0.9974612056183618,0.05,0.15,65.0,1.0,STO,190.0,0.0,1.4,45.0,0.0,5.0,0.15,,,False,38.71586159213049,6.215861592130487,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,38.71586159213049,0.9974612056183618,-0.0025387943816381764,40.28724975643483,0.9987241938110519,-0.0012758061889480699
AVGO,2026-08-14,393.66,0.984854,38.589,3.14434,36.0339,48.8468,46.2484,0.0213616,38.6778,51.3613,39.1328,38.4266,39.5242,51.7011,-0.7062000000000026,0.5438000000000045,2.514499999999998,2.643899999999995,3.4902999999999977,-12.683500000000002,3.1746031746031744,93.65079365079364,77.77777777777777,2.380952380952381,1.984126984126984,2.7777777777777777,-7.502525905213931,-7.502525905213931,391.0614,369.1636999999999,0.6644992320899101,False,True,True,-10.932621385583053,-12.28185307309434,2026-08-14,417.82,1850969132.0,2.13616,17948507,200892.7,Semiconductors,0000-00-00,XLK,Technology,5,10,98.4854,2,2079481,20.26,9.52,0.0,4.76,7499245194.74,True,True,22.62295081967213,,False,False,False,,True,False,10.634920634920636,-7.1230158730158735,305,264,2.7777777777777777,-0.1623999999999981,buy-first put-tail inventory,43.549523809523805,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,False,,,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,,,,,,
AXP,2026-08-14,342.75,0.936253,21.7609,2.54221,21.3582,21.7609,25.2644,0.0262434,22.9904,22.8931,21.8063,22.2371,23.1777,25.594,0.4308000000000014,0.0454000000000007,1.132200000000001,1.632200000000001,1.8195000000000017,0.0973000000000006,0.3968253968253968,98.41269841269842,86.11111111111111,1.5873015873015872,34.12698412698413,5.158730158730159,0.5397318940482787,-2.652730835865824,340.0806,339.4769,0.7849315721037975,True,True,True,9.36502871729421,8.015797029782924,2026-08-14,343.65,231462445.0,2.62434,2796880,15759.8,Credit & Lending Services,0000-00-00,XLF,Financials,5,3,93.6253,10,249121,7.0,3.17,0.0,4.76,961147812.0,True,True,60.65573770491803,,True,False,False,,False,False,20.11904761904762,25.317460317460316,305,264,0.3968253968253968,0.4762000000000022,buy-first put-tail inventory,57.84126984126985,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,64.0,BTO,195.0,0.9972741767657664,0.0,2.16,45.0,0.0,STO,190.0,0.0,2.16,7.0,0.0,5.0,2.16,,,False,43.10722100656456,10.607221006564558,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,43.10722100656456,0.9972741767657664,-0.0027258232342336486,44.56601021152443,0.9972764841883414,-0.002723515811658639
BA,2026-08-14,231.44,0.927581,27.0212,2.70279,26.7515,27.0212,31.590200000000003,0.0228524,27.857100000000003,28.5044,27.4278,27.7813,29.6943,30.7993,0.3534999999999968,0.4066000000000009,1.4832,1.1056000000000026,2.942800000000002,-0.6472999999999978,9.126984126984128,87.6984126984127,31.746031746031747,2.7777777777777777,29.761904761904763,10.317460317460318,-1.7323369565217406,-3.891034425480666,221.43040000000005,219.30355,4.520427186149667,False,True,True,0.4862799583188693,-0.8629517291924182,2026-08-14,230.33,182923237.0,2.28524,6079715,66115.3,Aerospace & Defense Manufacturing,0000-00-00,XLI,Industrials,5,23,92.7581,10,836655,29.41,23.02,0.0,4.76,1400340755.95,True,True,38.36065573770492,,False,False,False,,False,False,11.52777777777778,19.66269841269841,305,264,7.5396825396825395,0.7600999999999978,buy-first put-tail inventory,32.25666666666667,True,,put,2026-09-18,36.0,BTO,170.0,0.9986556342514638,0.05,0.09,2333.0,1384.0,STO,165.0,0.05,0.08,1338.0,0.0,5.0,0.039999999999999994,,,False,26.546837193225027,5.953162806774973,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,26.546837193225027,0.9986556342514638,-0.001344365748536247,28.707224334600756,0.9994853539470518,-0.0005146460529481534
BAC,2026-08-14,64.4,0.831584,18.3762,2.4736,16.787,18.3762,22.3978,0.0211047,16.6275,17.4008,17.6814,20.1792,20.6994,24.4977,2.4978000000000016,-0.6948000000000008,-0.9754000000000004,-0.1594999999999977,3.9124000000000017,-0.773299999999999,10.714285714285714,86.9047619047619,48.80952380952381,3.1746031746031744,22.22222222222222,1.984126984126984,2.0117218438143514,-0.7245259750269795,59.6112,54.1638,8.033389698580141,True,True,True,28.928928928928933,27.579697241417644,2026-08-14,64.09,451957104.0,2.11047,30482672,93280.35,Diversified Banking,0000-00-00,XLF,Financials,5,3,83.1584,8,2260021,13.32,3.17,0.0,4.76,1953634448.48,True,True,86.55737704918033,,True,False,False,,False,False,21.72619047619048,20.99206349206349,305,264,15.873015873015872,1.8030000000000008,buy-first put-tail inventory,46.36253968253968,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-10-16,64.0,BTO,48.0,0.9949913702307434,0.0,0.31,2717.0,0.0,STO,45.0,0.02,0.05,8225.0,131.0,3.0,0.29,,,True,25.465838509316775,7.034161490683225,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,25.465838509316775,0.9949913702307434,-0.005008629769256645,30.124223602484477,0.9970492489698193,-0.0029507510301807205
BILI,2026-08-14,17.43,0.677095,44.6892,3.04599,48.7663,55.9934,52.5977,0.0899249,60.58559999999999,60.9082,46.7325,43.8718,58.215300000000006,62.1254,-2.860700000000002,2.043300000000002,4.9148,11.819299999999991,9.449000000000003,-0.3226000000000084,28.96825396825397,40.07936507936508,45.63492063492063,47.22222222222222,52.38095238095238,15.873015873015872,-6.841261357562811,-9.73588814085965,17.788199999999996,23.89555,-2.013694471616001,False,False,False,-14.809384164222884,-16.158615851734172,2026-08-14,17.07,7294555.0,8.99249,2189931,4732.3,Internet Content & Media,0000-00-00,XLC,Comm,5,5,67.7095,1,203515,12.18,7.54,5.76,14.29,37382122.17,True,True,15.737704918032788,,False,False,False,,True,False,15.892857142857142,-7.817460317460316,305,264,15.873015873015872,-0.8173999999999992,buy-first put-tail inventory,43.85174603174603,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,64.0,BTO,13.0,0.9197198628111916,0.09,0.27,30.0,0.0,STO,10.0,0.0,0.14,10.0,0.0,3.0,0.27,,,True,25.415949512335057,7.084050487664943,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,25.415949512335057,0.9197198628111916,-0.08028013718880844,42.62765347102696,0.9987888340455864,-0.0012111659544136177
BMNR,2026-08-14,18.14,0.915471,71.2671,1.0,66.2723,71.2671,78.937,0.0617024,84.4726,84.8197,73.60520000000001,70.2044,73.0551,75.5866,-3.400800000000004,2.3381000000000114,13.552599999999998,18.2003,6.782799999999995,-0.3470999999999975,31.349206349206348,43.65079365079365,54.36507936507937,10.317460317460318,56.74603174603175,0.7936507936507936,-3.459286854709942,-3.459286854709942,16.273,23.70115,11.472992072758558,False,False,True,-17.395264116575593,-18.74449580408688,2026-08-14,18.29,10942527.0,6.17024,31768727,113440.75,Investment Banking & Brokerage,0000-00-00,XLF,Financials,10,2,91.5471,14,1628091,4.95,1.98,7.93,9.52,581050016.8299999,True,True,14.098360655737704,,False,False,False,,False,False,15.952380952380953,23.27380952380953,305,264,24.20634920634921,-1.0626999999999924,buy-first put-tail inventory,48.93888888888888,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,36.0,BTO,12.0,0.9747883384916977,0.04,0.08,546.0,88.0,STO,8.0,0.0,0.11,500.0,0.0,4.0,0.08,,,False,33.84785005512679,1.3478500551267913,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,33.84785005512679,0.9747883384916977,-0.02521166150830234,55.89856670341786,0.9997521238417366,-0.0002478761582633826
BTU,2026-08-14,25.48,0.847609,50.767,2.91214,50.2895,50.767,56.820899999999995,0.115651,56.3548,53.8346,51.1629,51.113600000000005,53.0138,56.4984,-0.0492999999999952,0.3959000000000046,3.067600000000006,6.065300000000008,2.7243000000000066,2.5202000000000027,46.42857142857143,17.46031746031746,25.79365079365079,9.92063492063492,50.3968253968254,6.349206349206349,7.239057239057223,0.0,24.0436,29.040150000000004,5.974146966344462,False,False,True,5.594695399917127,4.245463712405839,2026-08-14,24.09,3106012.0,11.56505,2500305,5406.95,Thermal Coal Mining,0000-00-00,XLE,Energy,19,12,84.7609,10,167801,15.4,11.51,22.42,19.05,60232347.45,True,True,51.80327868852459,,False,False,False,,False,False,18.76984126984127,20.099206349206348,305,264,14.682539682539682,0.3466000000000093,buy-first put-tail inventory,37.37777777777778,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-09-18,36.0,BTO,18.0,0.980910960865809,0.0,0.1,65.0,2.0,STO,14.0,0.0,0.22,0.0,0.0,4.0,0.1,,,False,29.356357927786505,3.1436420722134955,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,29.356357927786505,0.980910960865809,-0.01908903913419102,45.05494505494506,0.9983977331165187,-0.001602266883481307
BX,2026-08-14,144.53,0.911335,31.783,2.7366,31.553399999999996,31.783,34.8729,0.0331148,33.9841,34.2018,31.7325,33.266600000000004,34.8391,35.6158,1.5341000000000022,-0.0504999999999995,2.4187999999999974,2.4307000000000016,3.2857000000000056,-0.2177000000000006,1.984126984126984,98.41269841269842,93.25396825396824,4.365079365079365,28.96825396825397,21.03174603174603,5.534866739686017,-3.550216883550217,126.12080000000002,131.09744999999998,14.596482102872788,True,True,True,17.95478658287766,16.60555489536637,2026-08-14,149.32,108487848.0,3.31148,5285595,19594.95,Investment Management,0000-00-00,XLF,Financials,5,35,91.1335,9,504745,22.24,35.32,0.0,4.76,789245045.4,True,True,74.42622950819671,,True,False,False,,False,False,20.27777777777778,25.77380952380953,305,264,7.142857142857143,1.4836000000000027,buy-first put-tail inventory,40.934603174603176,False,spread debit outside 0.00-0.10; combined put quote widths exceed 0.10,put,2026-09-18,36.0,BTO,100.0,0.9988536563865827,0.01,0.13,13365.0,103.0,STO,95.0,0.01,0.2,1092.0,0.0,5.0,0.12000000000000001,,,False,30.810212412647896,1.6897875873521038,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,30.810212412647896,0.9988536563865827,-0.0011463436134172555,34.269701792015496,0.9997366512741213,-0.0002633487258787426
C,2026-08-14,139.01,0.919993,25.6268,2.0364,24.6672,25.6268,28.7528,0.0256995,24.5434,25.3509,24.9434,26.7559,28.221,29.881200000000003,1.8125,-0.6833999999999989,-0.2759,-0.1237999999999992,3.553799999999999,-0.8074999999999974,1.1904761904761905,90.87301587301587,58.73015873015873,3.1746031746031744,21.03174603174603,7.936507936507937,3.06198102016606,0.0,137.0606,120.6963,1.422290578036289,True,True,True,11.270311374369625,9.921079686858334,2026-08-14,138.73,233175374.0,2.56995,10367805,37466.0,Diversified Banking,0000-00-00,XLF,Financials,5,11,91.9993,8,1091199,20.6,11.11,0.0,4.76,1438325587.65,True,True,63.278688524590166,,True,False,False,,False,False,20.575396825396822,21.924603174603178,305,264,0.7936507936507936,1.129100000000001,buy-first put-tail inventory,44.00317460317461,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,36.0,BTO,100.0,0.999415844884191,0.02,0.07,7900.0,0.0,STO,95.0,0.0,0.28,1857.0,5.0,5.0,0.07,,,False,28.06272930005035,4.43727069994965,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,28.06272930005035,0.999415844884191,-0.0005841551158090041,31.659592835047835,0.9999381376056335,-6.186239436645202e-05
CART,2026-08-14,48.9,0.643081,33.4767,4.0,33.5879,33.4767,39.3611,0.104675,38.8501,37.999500000000005,35.6013,35.3549,45.3572,55.476499999999994,-0.2464000000000012,2.124600000000001,4.522800000000004,5.2622,11.7693,0.8505999999999929,3.1746031746031744,84.92063492063492,44.84126984126984,38.492063492063494,48.01587301587302,8.73015873015873,-2.589641434262957,-3.3214709371293005,45.663599999999995,41.4145,7.087483247050175,True,True,True,24.840439111564972,23.491207424053684,2026-08-14,50.08,11320353.0,10.4675,4233719,3551.7,E-commerce & Internet Retail,0000-00-00,XLP,C. Defensive,5,10,64.3081,12,98725,7.13,7.54,0.0,4.76,212024647.52,True,True,82.62295081967214,,True,False,False,,False,False,21.07142857142857,21.884920634920636,305,264,12.301587301587302,1.8781999999999996,buy-first put-tail inventory,54.77476190476191,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-09-18,36.0,BTO,31.0,0.999698753220062,0.0,0.15,0.0,0.0,STO,28.0,0.0,0.15,8.0,0.0,3.0,0.15,,,False,36.605316973415135,4.105316973415135,early_put_backfill_2026-08-11_to_2026-08-21,signal-day weeks-to-earnings estimate; not a selection veto,new qualification; not in original frozen P&L cohort,36.605316973415135,0.999698753220062,-0.00030124677993803584,42.740286298568506,0.9999817179171554,-1.8282082844600644e-05
