tradeDate,ticker,scenario,buy_surface_tier,sell_archetype,buy_first_put_tail_inventory,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,extension_50d_pct,relative_return_63d_pct,rs63_cross_section_pct,ivRank1y,iv30d,rr25,rr25_pct252,callskew,callskew_pct252,putskew,putskew_pct252,call_wing_30,call_wing_10,call_wing_10_pct252,call_kink,call_kink_pct252,put_wing_10_pct252,iv10d_pct252,avgOptVolu20d,oi,dollar_stock_volume,confidence_core,mktWidthVol,nextErn,wksNextErn,earnings_near_front_expiry,sector,sectorName,bestEtf,universe_size,liquid_universe_size,chain_confirmed,failure_reason,option_side,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,contract_wing_iv_points,event_inside_expiry,long_otm_pct,selection_distance,lower_otm_pct
2026-09-01,NOK,buy-first call puke,,,False,44.801587301587304,9.95,-3.5852713178294637,-8.379373848987115,-7.539911163974966,-35.860053315952825,7.986111111111111,37.43,53.730599999999995,-3.9812999999999974,61.111111111111114,3.3945000000000007,26.19047619047619,-0.5867999999999967,34.523809523809526,10.415599999999998,12.37599999999999,30.952380952380953,2.8023000000000025,65.87301587301587,41.26984126984127,51.58730158730159,137348.75,3544460,690516031.9200001,76.6759,3.76571,0000-00-00,7,False,Communications Equipment Manufacturing,Technology,XLK,288,252,True,,call,2026-10-16,46.0,BTO,13.0,0.14422607041239158,0.12,0.14,16083.0,705.0,STO,18.0,0.02,0.04,4587.0,2.0,5.0,0.12000000000000001,,,False,,3.153266331658301,30.6532663316583
2026-09-02,QBTS,buy-first call puke,,,False,44.68253968253968,16.63,-5.242165242165253,-21.81476257639868,-14.975203231249044,-35.42373291097796,5.923344947735192,0.0,68.4385,-2.4128000000000043,61.507936507936506,1.9887999999999977,29.365079365079364,-0.4240000000000066,49.20634920634921,12.976199999999992,5.793599999999998,3.1746031746031744,-11.115099999999998,11.11111111111111,10.317460317460318,0.0,41244.1,635002,258299672.18,91.891,5.29492,0000-00-00,9,False,Computer Hardware Manufacturing,Technology,XLK,287,252,True,,call,2026-10-16,45.0,BTO,22.0,0.17769275462166495,0.35,0.39,3138.0,122.0,STO,27.0,0.11,0.13,2478.0,13.0,5.0,0.28,,,False,,4.79104028863501,32.29104028863501
2026-08-28,BYND,buy-first call puke,best,,False,109.42460317460316,13.82,-6.177868295994571,-8.839050131926118,295.48992673992683,1652.4626198402605,100.0,1.9,99.0806,7.662400000000005,95.23809523809524,-3.2139999999999844,1.984126984126984,4.448400000000021,92.85714285714286,-4.4365999999999985,9.986099999999992,35.714285714285715,5.237800000000007,73.41269841269842,34.12698412698413,0.7936507936507936,34784.1,27024,433832546.0,54.1708,37.79142,0000-00-00,9,False,Packaged Food Products,C. Defensive,XLP,288,247,False,spread debit outside 0.05-0.50; one leg lacks a bid; combined leg quote widths exceed 0.20; one leg has OI below 25,call,2026-10-02,36.0,BTO,18.5,0.22600902631167347,0.15,0.9,0.0,0.0,STO,23.0,0.0,0.75,0.0,0.0,4.5,0.9,,,False,,6.363965267727927,33.86396526772793
2026-08-28,M,buy-first call puke,better,,False,99.70238095238096,22.14,-2.9373081981586946,-15.496183206106862,-7.51416111083264,4.701772627800816,53.81944444444444,1.26,50.9953,7.187599999999996,97.22222222222224,-3.3766999999999996,0.3968253968253968,3.8108999999999966,77.38095238095238,-3.5412999999999997,3.798400000000001,32.53968253968254,-0.6616,42.06349206349206,2.380952380952381,29.365079365079364,9779.25,165679,112687648.65,72.6869,13.37237,0000-00-00,1,True,Department Store Retail,C. Cyclical,XLY,288,247,False,combined leg quote widths exceed 0.20; one leg has OI below 25; earnings inside expiry,call,2026-10-16,50.0,BTO,29.0,0.051511872672264716,0.05,0.19,1.0,0.0,STO,32.0,0.01,0.21,3.0,0.0,3.0,0.18,,,True,,3.4846431797651256,30.984643179765126
2026-08-28,U,buy-first call puke,better,,False,86.82539682539682,43.3,-7.557643040136652,-8.028887000849616,23.399089183628096,46.14145128552304,97.2222222222222,0.0,48.8924,2.7798000000000016,80.15873015873017,-0.2735000000000056,23.80952380952381,2.506299999999996,76.19047619047619,1.6807000000000016,4.342799999999997,22.22222222222222,0.3294999999999959,43.65079365079365,30.15873015873016,0.3968253968253968,31600.0,466087,569015810.19,91.0676,8.14707,0000-00-00,9,False,Application Software,Technology,XLK,288,247,False,one leg lacks a bid; combined leg quote widths exceed 0.20,call,2026-10-02,36.0,BTO,57.0,0.037942123763754484,0.01,0.46,30.0,0.0,STO,60.0,0.0,0.88,552.0,0.0,3.0,0.46,,,False,,4.139722863741348,31.639722863741348
2026-09-02,U,buy-first call puke,good,,False,74.82142857142857,40.59,-8.208955223880587,-13.78504672897195,12.963375264388311,43.559364036986054,97.21254355400696,5.11,52.0247,1.3004999999999924,60.31746031746032,-0.290300000000002,24.20634920634921,1.0101999999999904,50.3968253968254,1.0518999999999965,0.3833999999999946,6.746031746031746,-3.1447000000000003,28.571428571428573,17.063492063492063,0.7936507936507936,24308.1,467341,529562783.6400001,89.1843,4.797,0000-00-00,9,False,Application Software,Technology,XLK,287,252,False,one leg lacks a bid; combined leg quote widths exceed 0.20; one leg has OI below 25,call,2026-10-02,31.0,BTO,51.0,0.07905397159636973,0.01,0.29,11.0,1.0,STO,56.0,0.0,1.35,1.0,0.0,5.0,0.29,,,False,,1.8532889874353415,25.64671101256466
2026-08-31,U,buy-first call puke,good,,False,66.25,42.14,-8.906182447038468,-10.492778249787593,19.073857439149133,34.40998749788361,95.50173010380622,3.32,51.3969,1.884999999999998,70.63492063492063,-0.4983000000000004,16.26984126984127,1.3866999999999976,60.31746031746032,2.1587999999999923,-1.0945999999999998,2.7777777777777777,-2.026699999999991,32.93650793650794,26.984126984126984,3.968253968253968,30446.85,454203,565629596.13,88.8206,5.19712,0000-00-00,9,False,Application Software,Technology,XLK,289,251,False,combined leg quote widths exceed 0.20,call,2026-10-16,47.0,BTO,55.0,0.0951330391141228,0.26,0.42,124.0,5.0,STO,60.0,0.12,0.21,433.0,18.0,5.0,0.3,,,False,,3.0173232083530976,30.517323208353098
2026-08-28,RDW,buy-first call puke,,,False,48.45238095238095,10.88,-10.305028854080788,-20.583941605839406,-0.6428988895382792,-51.87135618455311,1.3888888888888888,14.8,81.2396,-3.5995999999999952,92.85714285714286,3.4791000000000025,16.666666666666668,-0.1204999999999927,89.68253968253968,14.650200000000012,18.020099999999985,41.26984126984127,-5.215800000000016,28.174603174603178,88.4920634920635,6.746031746031746,26766.3,275447,188891251.99,77.6293,15.06475,0000-00-00,9,False,Aerospace & Defense Manufacturing,Industrials,XLI,288,247,False,one leg lacks a bid; combined leg quote widths exceed 0.20; one leg has OI below 25,call,2026-10-02,36.0,BTO,14.0,0.20549200563978087,0.25,0.35,162.0,12.0,STO,19.0,0.0,0.15,23.0,2.0,5.0,0.35,,,False,,1.1764705882352828,28.676470588235283
2026-09-02,RDW,buy-first call puke,,,False,47.916666666666664,10.36,-7.747105966162071,-24.379562043795623,-3.944220891204775,-39.05444056178612,3.8327526132404177,8.31,76.4002,-4.251899999999992,88.0952380952381,3.5394000000000005,17.857142857142858,-0.7124999999999915,86.11111111111111,9.740300000000005,6.759800000000013,7.142857142857143,-7.8356,23.41269841269841,73.80952380952381,5.158730158730159,23871.9,282340,159080838.29999998,81.5902,12.87223,0000-00-00,9,False,Aerospace & Defense Manufacturing,Industrials,XLI,287,252,False,one leg lacks a bid; combined leg quote widths exceed 0.20; one leg has OI below 25,call,2026-10-02,31.0,BTO,13.5,0.15353606464308603,0.15,0.25,58.0,5.0,STO,18.5,0.0,0.35,2.0,0.0,5.0,0.25,,,False,,2.808880308880326,30.308880308880326
2026-09-02,LI,buy-first call puke,,,False,46.72619047619048,12.0,-1.7199017199017286,-8.186687069625098,-3.619102693846077,-15.48664582610817,19.51219512195122,10.03,41.8099,0.9202999999999976,73.01587301587301,0.6628000000000043,11.507936507936508,1.5831000000000015,36.507936507936506,13.920299999999996,3.856900000000003,15.07936507936508,-12.094099999999996,12.301587301587302,26.19047619047619,8.333333333333334,4905.25,189546,31225350.1,68.7768,5.19451,0000-00-00,12,False,Automobile Manufacturing,C. Cyclical,XLY,287,252,False,one leg lacks a bid; one leg has OI below 25,call,2026-10-16,45.0,BTO,15.0,0.10580273637603144,0.06,0.13,175.0,0.0,STO,18.0,0.0,0.07,0.0,0.0,3.0,0.13,,,False,,2.5,25.0
2026-08-31,JD,buy-first call puke,,,False,45.41666666666667,28.27,-3.052126200274352,-15.384615384615374,-3.5226023984547328,0.6693743983190115,45.674740484429066,13.26,29.7052,-0.3749000000000002,65.87301587301587,1.1773000000000025,23.41269841269841,0.8024000000000022,51.58730158730159,5.0792,4.5824,18.253968253968253,-2.283299999999997,36.904761904761905,14.285714285714286,5.9523809523809526,29354.5,958047,242075065.68,73.7615,2.29254,0000-00-00,10,False,E-commerce & Internet Retail,C. Cyclical,XLY,289,251,False,one leg lacks a bid,call,2026-10-16,47.0,BTO,36.0,0.03642524345869306,0.05,0.07,361.0,2.0,STO,39.0,0.0,0.12,2785.0,0.0,3.0,0.07,,,False,,0.15652635302439677,27.343473646975603
2026-09-01,JD,buy-first call puke,,,False,45.079365079365076,27.84,-4.9829351535836235,-16.67165519305597,-5.036736865802971,-2.690043967441902,37.5,9.15,28.819699999999997,-0.3586999999999953,66.66666666666667,1.3872,31.746031746031747,1.0285000000000046,61.904761904761905,5.5486000000000075,4.5487,17.857142857142858,-3.0298000000000016,32.142857142857146,11.507936507936508,5.158730158730159,29520.9,975986,235520413.92,63.6929,2.60498,0000-00-00,10,False,E-commerce & Internet Retail,C. Cyclical,XLY,288,252,False,one leg lacks a bid,call,2026-10-16,46.0,BTO,34.0,0.047186022730425305,0.07,0.1,1415.0,24.0,STO,37.0,0.0,0.1,292.0,0.0,3.0,0.1,,,False,,5.373563218390807,22.126436781609193
2026-09-02,U,buy-first call standard,good,,False,74.82142857142857,40.59,-8.208955223880587,-13.78504672897195,12.963375264388311,43.559364036986054,97.21254355400696,5.11,52.0247,1.3004999999999924,60.31746031746032,-0.290300000000002,24.20634920634921,1.0101999999999904,50.3968253968254,1.0518999999999965,0.3833999999999946,6.746031746031746,-3.1447000000000003,28.571428571428573,17.063492063492063,0.7936507936507936,24308.1,467341,529562783.6400001,89.1843,4.797,0000-00-00,9,False,Application Software,Technology,XLK,287,252,True,,call,2026-10-16,45.0,BTO,50.0,0.14716291661781064,0.5,0.62,297.0,6.0,STO,55.0,0.15,0.53,150.0,3.0,5.0,0.62,0.72,,False,,,
2026-09-01,CVS,buy-first call standard,good,,False,50.23809523809524,97.14,4.609088951109208,-3.2373742404621986,-3.928887201001652,13.624469721779874,70.48611111111111,15.92,27.1922,2.263899999999996,60.31746031746032,-1.079399999999996,15.873015873015872,1.1845,32.142857142857146,-1.1361999999999988,-1.459500000000002,2.380952380952381,-1.5300000000000011,38.492063492063494,14.285714285714286,11.11111111111111,14406.35,305904,731977550.78,91.8721,3.14646,0000-00-00,8,False,Health Insurance & Managed Care,Healthcare,XLV,288,252,True,,call,2026-10-16,46.0,BTO,110.0,0.11908218780208019,0.47,0.55,570.0,26.0,STO,115.0,0.18,0.27,573.0,54.0,5.0,0.55,0.65,,False,,,
