tradeDate,ticker,scenario,buy_surface_tier,sell_archetype,buy_first_put_tail_inventory,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,extension_50d_pct,relative_return_63d_pct,rs63_cross_section_pct,ivRank1y,iv30d,rr25,rr25_pct252,callskew,callskew_pct252,putskew,putskew_pct252,call_wing_30,call_wing_10,call_wing_10_pct252,call_kink,call_kink_pct252,put_wing_10_pct252,iv10d_pct252,avgOptVolu20d,oi,dollar_stock_volume,confidence_core,mktWidthVol,nextErn,wksNextErn,earnings_near_front_expiry,sector,sectorName,bestEtf,universe_size,liquid_universe_size
2026-08-24,BILI,buy-first put-tail inventory,,,True,37.27428571428572,16.53,-4.17391304347825,-14.39668565510097,-6.480192810346552,-2.258339643903995,34.2560553633218,23.44,56.7211,-5.146000000000001,12.301587301587302,3.649399999999993,73.80952380952381,-1.496600000000008,9.126984126984127,13.476000000000006,13.6815,60.317460317460316,21.31309999999999,94.04761904761905,21.428571428571427,93.65079365079364,5358.65,171613,37595616.739999995,75.1705,4.41141,0000-00-00,0,True,Internet Content & Media,Comm,XLC,289,256
2026-08-24,BMNR,buy-first put-tail inventory,,,True,34.21174603174603,24.07,28.236547682472036,0.0,43.193689245303226,28.891008280643394,87.19723183391004,21.82,84.0444,-6.249600000000001,23.015873015873016,4.793700000000001,72.22222222222223,-1.4558999999999997,21.825396825396826,23.299599999999998,23.85129999999998,73.41269841269842,6.72699999999999,89.28571428571429,8.333333333333334,52.38095238095238,135777.45,1412110,795708532.7099999,76.3247,5.91801,0000-00-00,12,False,Investment Banking & Brokerage,Financials,XLF,289,256
2026-08-24,BX,buy-first put-tail inventory,,,True,33.52952380952381,143.57,1.9890601690701004,-4.190857524190861,11.227664598660025,23.00468829965503,82.69896193771626,30.28,35.3046,1.396799999999999,2.380952380952381,-0.3689999999999998,92.46031746031746,1.0277999999999992,3.5714285714285716,2.083599999999997,0.48219999999999885,71.82539682539682,2.310600000000001,56.74603174603175,10.317460317460318,51.19047619047619,17944.35,442740,685775212.98,98.8128,3.45085,0000-00-00,8,False,Investment Management,Financials,XLF,289,256
2026-08-24,C,buy-first put-tail inventory,,,True,34.407936507936505,131.77,-4.452178957290975,-5.208258398676335,-3.7937826996733537,6.834516518975908,54.325259515570934,27.1,27.386899999999997,2.335699999999999,8.333333333333334,-0.7528999999999968,86.5079365079365,1.5828000000000024,9.126984126984127,-0.24829999999999686,-0.7157000000000018,48.01587301587302,1.3445,50.3968253968254,9.920634920634921,34.523809523809526,36246.95,981005,1235364894.9,93.9449,2.80053,0000-00-00,7,False,Diversified Banking,Financials,XLF,289,256
2026-08-24,CCJ,buy-first put-tail inventory,,,True,26.904761904761905,102.31,3.605063291139232,0.0,6.352456886246216,-0.8882281764734934,38.062283737024224,30.0,47.8474,-0.7616999999999976,21.428571428571427,0.8328999999999951,71.03174603174604,0.07119999999999749,19.047619047619047,2.8512000000000057,5.856700000000004,56.34920634920635,6.601700000000001,72.61904761904762,12.698412698412698,31.349206349206348,26037.2,400454,309120647.67,96.8815,5.53258,0000-00-00,9,False,Uranium,Energy,XLE,289,256
2026-08-24,CCL,buy-first put-tail inventory,,,True,41.25888888888889,25.86,-6.844380403458217,-13.395847287340922,-6.986447213190228,1.0071981583478995,41.17647058823529,22.63,39.1217,1.8785999999999987,4.365079365079365,-0.6973999999999947,62.698412698412696,1.181200000000004,1.1904761904761905,0.721500000000006,0.36529999999999774,32.93650793650794,1.1791999999999945,47.61904761904762,52.38095238095238,25.793650793650794,36963.95,949773,463784021.90000004,90.8666,3.71002,0000-00-00,5,False,Travel & Tourism Services,C. Cyclical,XLY,289,256
2026-08-24,CEG,buy-first put-tail inventory,,,True,38.64793650793651,274.3,-1.2314561428777293,-3.3338032139836438,3.988171961483067,-5.145826539751541,29.06574394463668,17.86,42.8379,0.6651000000000025,22.61904761904762,0.04940000000000566,74.60317460317461,0.7145000000000081,19.841269841269842,5.772800000000004,2.403800000000004,67.06349206349206,-1.4742000000000033,31.349206349206348,21.03174603174603,16.666666666666668,8557.95,194654,752707007.28,90.4149,5.09536,0000-00-00,11,False,Independent Power Production,Utilities,XLU,289,256
2026-08-24,CIFR,buy-first put-tail inventory,,,True,35.21873015873016,15.34,-16.901408450704224,-37.48981255093724,-28.160650394320296,-28.67662756719971,9.688581314878892,19.94,103.77000000000001,-3.1639999999999873,25.0,2.431999999999988,64.28571428571429,-0.7319999999999993,24.206349206349206,11.051999999999992,17.52300000000001,67.46031746031746,14.717000000000013,78.96825396825396,17.063492063492063,42.857142857142854,142302.05,1470167,577385275.3,92.1974,8.59142,0000-00-00,10,False,Investment Banking & Brokerage,Financials,XLF,289,256
2026-08-24,CMCSA,buy-first put-tail inventory,,,True,21.803015873015873,26.95,5.191256830601088,0.0,11.379284692890735,8.583559331367141,59.16955017301038,34.07,27.860400000000002,1.032599999999995,28.571428571428573,0.042500000000000426,47.61904761904762,1.0750999999999955,17.063492063492063,2.2500999999999998,1.6217999999999968,16.666666666666668,-0.4864000000000033,35.714285714285715,4.761904761904762,29.365079365079364,24121.8,734905,736673810.85,76.9767,4.46535,0000-00-00,9,False,Telecommunications Services,Comm,XLC,289,256
2026-08-24,CRDO,buy-first put-tail inventory,,,True,35.67793650793651,222.25,-21.91617187225521,-21.91617187225521,-7.749230655563643,4.395966372835347,49.48096885813148,25.83,95.7613,-1.558099999999996,10.317460317460318,1.1012999999999948,81.74603174603175,-0.4568000000000012,7.142857142857143,3.130899999999997,4.577999999999989,59.92063492063492,16.450799999999987,91.26984126984127,24.603174603174605,76.98412698412699,18602.45,174468,1157838151.3799999,98.3777,9.71479,0000-00-00,1,True,Semiconductors,Technology,XLK,289,256
2026-08-24,CRWV,buy-first put-tail inventory,,,True,46.745714285714286,86.34,-18.654607122668175,-20.077756178839213,-3.8831903567031256,-16.489859046431132,17.99307958477509,17.54,76.2667,-2.4225000000000136,0.7936507936507936,2.3367000000000075,98.01587301587301,-0.0858000000000061,2.7777777777777777,10.120999999999995,9.345700000000008,81.74603174603175,4.078400000000016,57.142857142857146,5.158730158730159,15.476190476190476,257382.95,2029389,2855173405.35,98.9427,2.50445,0000-00-00,11,False,Infrastructure Software,Technology,XLK,289,256
2026-08-24,CVNA,buy-first put-tail inventory,,,True,37.995873015873016,71.64,1.386923294650444,-5.475656419052655,6.336554303780573,8.044515903740134,57.785467128027676,25.02,55.85059999999999,3.0497000000000014,3.5714285714285716,-0.6092999999999904,98.41269841269842,2.440400000000011,6.349206349206349,0.5041000000000082,1.7920999999999978,84.92063492063492,4.9696,63.888888888888886,28.174603174603174,31.746031746031747,62855.7,987231,770040053.9399999,96.7366,3.42552,0000-00-00,9,False,Auto Dealerships,C. Cyclical,XLY,289,256
2026-08-24,CVS,buy-first put-tail inventory,,,True,38.49142857142858,93.59,-0.37257824143069884,-14.318410693033046,-8.114656885460935,1.501156907818424,42.56055363321799,20.08,26.8,1.1350000000000016,23.015873015873016,-0.4817,49.20634920634921,0.6533000000000015,9.126984126984127,-0.4955000000000034,0.9766999999999975,40.87301587301587,1.5230000000000032,64.28571428571429,15.476190476190476,18.650793650793652,13790.1,291935,742563497.74,93.4274,4.3046,0000-00-00,9,False,Health Insurance & Managed Care,Healthcare,XLV,289,256
2026-08-24,DAL,buy-first put-tail inventory,,,True,48.135238095238094,82.27,-6.543223900942863,-12.301460398678188,-6.141689883107815,9.43497118787393,62.28373702422145,14.96,34.883399999999995,1.2709999999999937,4.365079365079365,-0.14889999999999048,80.55555555555556,1.1221000000000032,5.158730158730159,2.3530000000000015,1.1554000000000002,31.746031746031747,-0.7822999999999993,34.12698412698413,2.7777777777777777,11.11111111111111,24300.95,392338,406254022.28999996,95.314,3.19766,0000-00-00,6,False,Airlines,Industrials,XLI,289,256
2026-08-24,DASH,buy-first put-tail inventory,,,True,40.95603174603175,229.07,7.605223600150324,0.0,18.650019993411515,44.27190970222228,93.77162629757785,15.79,38.9912,2.287799999999997,24.206349206349206,-0.9891999999999967,57.53968253968254,1.2986000000000004,17.063492063492063,-0.7423000000000002,2.6403999999999996,77.77777777777777,4.855899999999998,75.39682539682539,37.698412698412696,25.396825396825395,13129.85,187199,996750202.6800001,94.3708,4.93229,0000-00-00,10,False,E-commerce & Internet Retail,C. Cyclical,XLY,289,256
2026-08-24,DIS,buy-first put-tail inventory,,,True,34.417619047619056,110.13,5.985949379270528,0.0,10.05274297443195,8.163530984979328,58.13148788927336,24.63,23.2181,1.0213999999999999,14.682539682539682,-0.08009999999999806,79.36507936507937,0.9413000000000018,15.079365079365079,0.9669000000000025,2.0711999999999975,55.15873015873016,2.8646999999999956,75.39682539682539,11.904761904761905,39.682539682539684,45447.25,628463,1148513595.76,88.4219,2.10076,0000-00-00,11,False,Entertainment,Comm,XLC,289,256
2026-08-24,ENPH,buy-first put-tail inventory,,,True,36.75476190476191,37.2,-4.123711340206171,-11.72282866635026,-12.961281808907865,-40.19626796431216,1.7301038062283738,20.15,65.1986,-3.550200000000004,22.61904761904762,2.397900000000007,76.58730158730158,-1.1522999999999968,17.857142857142858,7.4345,9.346199999999996,67.46031746031746,2.0220999999999947,49.6031746031746,20.238095238095237,28.96825396825397,19776.45,370000,176652603.27,85.3859,9.59602,0000-00-00,9,False,Solar,Technology,XLK,289,256
2026-08-24,FSLR,buy-first put-tail inventory,,,True,49.27920634920635,209.57,-4.043040293040301,-16.5525205064904,-8.51875197524764,-17.119207354663345,17.301038062283737,12.07,49.6189,-1.4709999999999965,7.936507936507937,1.255200000000002,94.04761904761905,-0.21579999999999444,10.317460317460318,3.272900000000007,2.4418000000000006,38.095238095238095,-0.6851000000000056,27.77777777777778,3.1746031746031744,18.650793650793652,28022.8,582758,558720743.24,94.2428,5.40849,0000-00-00,9,False,Solar,Technology,XLK,289,256
2026-08-24,GE,buy-first put-tail inventory,,,True,29.50444444444444,341.34,-7.4482796019630815,-10.385928065108951,-5.13315931537125,14.637979927556287,69.8961937716263,29.94,30.063000000000002,1.8375000000000021,7.5396825396825395,-0.2825000000000024,95.63492063492063,1.5549999999999997,20.238095238095237,0.7894000000000005,0.8465999999999951,65.87301587301587,2.4499999999999957,65.07936507936508,30.952380952380953,48.80952380952381,13316.0,207157,1246928405.14,97.5914,3.34063,0000-00-00,8,False,Aerospace & Defense Manufacturing,Industrials,XLI,289,256
2026-08-24,GOOG,buy-first put-tail inventory,,,True,30.94904761904762,345.57,1.286710827129367,-8.429169537336367,-1.2992161517747625,-7.276848028101224,24.567474048442904,26.67,28.5835,0.7678000000000011,26.19047619047619,-0.22719999999999985,53.96825396825397,0.5406000000000013,10.714285714285714,2.026299999999999,3.8588000000000022,82.14285714285714,3.0823000000000036,75.39682539682539,17.063492063492063,28.174603174603174,178516.55,1668003,6190338520.5,98.9549,1.08299,0000-00-00,9,False,Internet Content & Media,Comm,XLC,289,256
2026-08-24,GOOGL,buy-first put-tail inventory,,,True,29.094603174603176,349.19,1.6328074975260565,-8.105476459906846,-0.7385129680375524,-7.1725280866365875,25.259515570934255,29.08,28.7142,0.607999999999997,24.206349206349206,-0.04899999999999949,59.92063492063492,0.5589999999999975,9.920634920634921,2.5707999999999984,3.3732999999999933,74.60317460317461,0.09909999999999641,54.36507936507937,11.11111111111111,19.047619047619047,471646.7,3130467,9255976019.22,98.3245,1.03884,0000-00-00,9,False,Internet Content & Media,Comm,XLC,289,256
2026-08-24,HIMS,buy-first put-tail inventory,,,True,32.903333333333336,30.74,8.087201125175802,-8.837485172004744,-4.134025248241125,32.1663708343467,88.58131487889274,20.43,72.35549999999999,-5.5811999999999955,34.523809523809526,3.671200000000013,61.904761904761905,-1.9099999999999824,23.80952380952381,16.26910000000001,13.758399999999995,38.888888888888886,0.5593999999999966,56.74603174603175,8.73015873015873,28.571428571428573,91782.55,793755,511295667.66,91.7913,5.659,0000-00-00,11,False,Specialty & Generic Pharmaceuticals,Healthcare,XLV,289,256
2026-08-24,IONQ,buy-first put-tail inventory,,,True,41.81349206349206,41.2,-11.701671667381042,-11.965811965811957,-7.023767613579935,-32.515846388385995,5.88235294117647,15.25,78.3072,-4.939099999999996,24.603174603174605,3.028500000000008,65.47619047619048,-1.910599999999988,15.079365079365079,12.966100000000012,13.44380000000001,48.01587301587302,4.205299999999994,54.76190476190476,0.0,13.492063492063492,66297.25,627041,925407743.7,83.6061,7.34122,0000-00-00,10,False,Computer Hardware Manufacturing,Technology,XLK,289,256
2026-08-24,IREN,buy-first put-tail inventory,,,True,60.0,40.04,-10.923248053392665,-10.923248053392665,-7.338838079016552,-27.399268354354177,10.380622837370241,0.0,101.20599999999999,-5.178300000000007,13.095238095238095,3.931100000000015,83.73015873015873,-1.2471999999999923,11.904761904761905,16.738000000000014,15.051000000000002,76.58730158730158,23.967,94.04761904761905,0.0,72.61904761904762,269540.95,2301536,1949890333.68,96.6382,6.888,0000-00-00,0,True,Investment Banking & Brokerage,Financials,XLF,289,256
2026-08-24,JPM,buy-first put-tail inventory,,,True,45.92984126984127,356.26,-1.4167911893297913,-2.5760227521330115,3.3309182373008728,17.82928397295027,75.4325259515571,15.34,20.4813,2.4415999999999976,12.698412698412698,-1.1095000000000006,67.46031746031746,1.332099999999997,5.9523809523809526,-1.4856999999999978,-0.3174000000000028,72.61904761904762,2.459499999999995,75.0,9.126984126984127,23.80952380952381,45716.05,624393,2203101535.04,98.1046,1.88386,0000-00-00,7,False,Diversified Banking,Financials,XLF,289,256
2026-08-24,LUV,buy-first put-tail inventory,,,True,39.490634920634925,40.66,-6.248558911690106,-17.10499490316004,-13.581663839898662,0.8579943916161126,40.830449826989614,20.43,36.344500000000004,1.2198999999999955,2.380952380952381,0.8316999999999979,98.41269841269842,2.0515999999999934,23.015873015873016,5.254599999999996,-0.12299999999999756,29.761904761904763,-3.0878999999999976,23.015873015873016,3.9682539682539684,27.77777777777778,9876.85,232082,190542963.48000002,83.367,4.54385,0000-00-00,8,False,Airlines,Industrials,XLI,289,256
2026-08-24,LVS,buy-first put-tail inventory,,,True,48.56666666666666,46.88,3.1009456784693246,-5.560032232070911,0.36222886356047646,-3.2463552316894573,32.8719723183391,13.1,28.8968,2.0672999999999995,13.88888888888889,-0.7973999999999961,42.06349206349206,1.2699000000000034,2.7777777777777777,-1.0189999999999948,2.8536,43.25396825396825,6.132699999999996,79.36507936507937,19.841269841269842,22.61904761904762,5933.05,136462,235327114.98000002,83.9605,4.66451,0000-00-00,8,False,Resort & Casino Operations,C. Cyclical,XLY,289,256
2026-08-24,M,buy-first put-tail inventory,,,True,31.338253968253966,23.24,0.3454231433505983,-11.297709923664122,-3.6651992604936012,13.956991245144135,68.85813148788927,27.63,54.3811,2.3829999999999956,28.571428571428573,-1.1410999999999945,19.841269841269842,1.2419000000000011,1.5873015873015872,-1.0921000000000092,-0.3376000000000019,5.158730158730159,-12.320499999999996,9.126984126984127,19.047619047619047,18.650793650793652,8212.8,158610,111752118.66,84.766,7.39399,0000-00-00,2,True,Department Store Retail,C. Cyclical,XLY,289,256
2026-08-24,MELI,buy-first put-tail inventory,,other,True,25.35142857142857,1953.51,9.340490196627172,0.0,8.751055494987071,18.713223744483077,77.85467128027682,33.22,33.6568,1.2297999999999973,14.285714285714286,-0.3380999999999972,89.28571428571429,0.8917000000000002,17.857142857142858,0.14220000000000255,3.7737999999999943,94.04761904761905,4.2956999999999965,75.39682539682539,92.06349206349206,20.238095238095237,8184.35,60464,923544900.9,96.0734,6.63408,0000-00-00,10,False,E-commerce & Internet Retail,C. Cyclical,XLY,289,256
2026-08-24,MMM,buy-first put-tail inventory,,,True,47.60126984126984,178.72,-0.6835232008891357,-3.006621078910232,5.424476269464784,18.27191526766152,76.12456747404845,7.24,22.7812,2.530599999999996,28.96825396825397,-0.8062999999999967,49.6031746031746,1.7242999999999995,21.825396825396826,-0.759999999999998,0.561399999999999,53.57142857142857,2.0077999999999996,63.492063492063494,8.333333333333334,16.666666666666668,6792.25,106125,559486943.0400001,87.2094,2.91778,0000-00-00,8,False,Conglomerates,Industrials,XLI,289,256
2026-08-24,NBIS,buy-first put-tail inventory,,,True,31.29746031746032,209.77,-22.09099350046425,-23.223043701046777,-5.91788479616514,0.30065847166312887,40.484429065743946,29.02,91.0959,-3.5390000000000015,13.095238095238095,2.5567999999999955,84.12698412698413,-0.982200000000006,10.317460317460318,10.890100000000004,12.268100000000004,83.73015873015873,6.6499999999999915,77.77777777777777,12.698412698412698,43.65079365079365,266033.4,1249289,6245249483.39,97.8698,5.36397,0000-00-00,11,False,Internet Content & Media,Technology,XLK,289,256
2026-08-24,NCLH,buy-first put-tail inventory,,,True,38.9552380952381,17.3,-4.8927982407916515,-17.85375118708451,-11.254745049758874,7.473993883566399,55.70934256055363,24.14,43.086200000000005,2.1358000000000033,4.761904761904762,-0.05670000000000641,76.98412698412699,2.079099999999997,4.761904761904762,4.643999999999998,4.763000000000005,66.66666666666667,0.5807000000000002,42.06349206349206,7.5396825396825395,24.603174603174605,21161.4,550217,276330909.0,67.5941,6.57473,0000-00-00,10,False,Travel & Tourism Services,C. Cyclical,XLY,289,256
2026-08-24,NEE,buy-first put-tail inventory,,,True,50.365873015873014,84.13,-2.151663177483143,-6.220042358711398,-3.4418011036534635,-3.618904467109618,32.17993079584775,12.65,20.6877,0.6193000000000026,4.761904761904762,0.08089999999999975,85.31746031746032,0.7002000000000024,5.158730158730159,0.5971000000000011,0.8140999999999998,29.365079365079364,0.3628999999999998,44.04761904761905,1.5873015873015872,6.746031746031746,16237.7,457436,918293471.9000001,88.5897,2.60585,0000-00-00,9,False,Regulated Electric Utilities,Utilities,XLU,289,256
2026-08-24,NVDA,buy-first put-tail inventory,,other,True,44.36174603174603,208.45,-7.585564816456825,-7.6306110692604285,0.40354083237881255,-1.7889022295361046,35.6401384083045,16.67,41.247,1.0675000000000026,9.523809523809524,0.08310000000000173,90.07936507936508,1.1506000000000043,10.317460317460318,3.1905,4.544399999999996,86.11111111111111,14.1278,94.44444444444444,1.1904761904761905,89.28571428571429,3119183.3,13516184,24886162875.2,98.3244,0.55042,0000-00-00,0,True,Semiconductors,Technology,XLK,289,256
2026-08-24,OKLO,buy-first put-tail inventory,,,True,52.99095238095238,39.82,-9.045226130653273,-17.368748703050418,-15.301104361291195,-37.457288445316074,3.8062283737024223,4.39,77.0559,-5.272000000000006,13.88888888888889,4.699700000000007,90.47619047619048,-0.5722999999999985,24.206349206349206,19.301600000000008,16.783,76.19047619047619,5.216500000000011,60.317460317460316,3.1746031746031744,13.88888888888889,54599.15,623449,388502527.29,90.5345,4.99574,0000-00-00,11,False,Independent Power Production,Utilities,XLU,289,256
